date,home_team,away_team,home_xg,away_xg,home_goals,away_goals,home_npxg,away_npxg,home_ppda,away_ppda
2023-12-02,Burnley,Sheffield United,2.605,0.618,5,0,2.60469,0.618131,11.411764705882353,15.277777777777779
2023-12-02,Nottingham Forest,Everton,0.673,0.624,0,1,0.673085,0.623789,9.0625,13.0
2023-12-02,Newcastle United,Manchester United,2.902,0.423,1,0,2.90191,0.422674,8.5,15.666666666666666
2023-12-03,Bournemouth,Aston Villa,2.549,0.895,2,2,2.54937,0.89511,7.735294117647059,4.75
2023-12-03,Chelsea,Brighton,1.663,0.855,3,2,0.901874,0.855058,22.4375,7.083333333333333
2023-12-03,Liverpool,Fulham,2.728,1.51,4,3,2.72831,1.51005,8.347826086956522,14.291666666666666
2023-12-03,West Ham,Crystal Palace,1.147,0.988,1,1,1.1466,0.987682,9.916666666666666,14.863636363636363
2023-12-03,Manchester City,Tottenham,2.907,0.433,3,3,2.90729,0.433077,14.130434782608695,21.692307692307693
2023-12-05,Wolverhampton Wanderers,Burnley,1.119,0.782,1,0,1.11886,0.781542,11.368421052631579,11.56
2023-12-05,Luton,Arsenal,0.526,2.588,3,4,0.526254,2.58815,15.521739130434783,6.08
2023-12-06,Brighton,Brentford,1.541,1.22,2,1,1.54099,0.458899,8.958333333333334,11.461538461538462
2023-12-06,Fulham,Nottingham Forest,3.094,0.219,5,0,3.09427,0.218659,10.91304347826087,20.842105263157894
2023-12-06,Sheffield United,Liverpool,0.834,1.801,0,2,0.834172,1.80116,25.928571428571427,3.1666666666666665
2023-12-06,Crystal Palace,Bournemouth,1.264,1.8,0,2,1.26441,1.79997,7.565217391304348,9.419354838709678
2023-12-06,Aston Villa,Manchester City,2.192,1.002,1,0,2.1922,1.00198,13.73913043478261,9.035714285714286
2023-12-06,Manchester United,Chelsea,4.039,2.351,2,1,3.26308,2.3512,14.73913043478261,11.222222222222221
2023-12-07,Everton,Newcastle United,2.954,1.296,3,0,2.95393,1.29564,9.0,12.083333333333334
2023-12-07,Tottenham,West Ham,1.613,1.741,1,2,1.61268,1.7409,4.206896551724138,18.470588235294116
2023-12-09,Crystal Palace,Liverpool,1.792,1.371,1,2,1.03036,1.3708,16.0,3.1904761904761907
2023-12-09,Brighton,Burnley,2.962,1.052,1,1,2.96247,1.05162,7.619047619047619,29.214285714285715
2023-12-09,Manchester United,Bournemouth,1.113,1.974,0,3,1.11296,1.9742,6.409090909090909,13.916666666666666
2023-12-09,Sheffield United,Brentford,0.842,0.645,1,0,0.841976,0.644638,12.181818181818182,7.35
2023-12-09,Wolverhampton Wanderers,Nottingham Forest,1.022,1.218,1,1,1.02199,1.21801,8.777777777777779,18.857142857142858
2023-12-09,Aston Villa,Arsenal,0.628,1.717,1,0,0.628499,1.71667,9.620689655172415,5.346153846153846
2023-12-10,Everton,Chelsea,1.114,0.886,2,0,1.11437,0.885512,14.535714285714286,4.48
2023-12-10,Fulham,West Ham,2.188,0.983,5,0,2.1884,0.983,18.6,20.208333333333332
2023-12-10,Luton,Manchester City,0.689,2.234,1,2,0.689037,2.23353,10.607142857142858,9.5625
2023-12-10,Tottenham,Newcastle United,4.401,1.614,4,1,3.64001,1.61368,7.3,8.5
2023-12-15,Nottingham Forest,Tottenham,1.706,1.607,0,2,1.70569,1.60738,10.857142857142858,7.0
2023-12-16,Chelsea,Sheffield United,3.273,0.44,2,0,3.27322,0.44014,3.740740740740741,21.40909090909091
2023-12-16,Manchester City,Crystal Palace,2.416,1.65,2,2,2.41646,0.888604,7.6,31.9
2023-12-16,Newcastle United,Fulham,4.279,0.471,3,0,4.27933,0.471042,8.11111111111111,30.09090909090909
2023-12-16,Burnley,Everton,0.811,2.223,0,2,0.811435,2.22305,12.285714285714286,22.928571428571427
2023-12-17,Arsenal,Brighton,2.77,0.663,2,0,2.76976,0.663054,13.76,19.416666666666668
2023-12-17,Brentford,Aston Villa,0.797,1.466,1,2,0.796812,1.4664,5.205128205128205,6.333333333333333
2023-12-17,West Ham,Wolverhampton Wanderers,1.038,0.556,3,0,1.03828,0.556206,11.56,8.037037037037036
2023-12-17,Liverpool,Manchester United,1.971,0.633,0,0,1.97111,0.632715,5.178571428571429,23.384615384615383
2023-12-21,Crystal Palace,Brighton,1.654,1.337,1,1,1.65409,1.33653,35.07692307692308,7.6
2023-12-22,Aston Villa,Sheffield United,1.219,0.646,1,1,1.21861,0.646159,4.333333333333333,15.636363636363637
2023-12-23,West Ham,Manchester United,1.515,0.73,2,0,1.51468,0.730496,16.61904761904762,6.12
2023-12-23,Fulham,Burnley,1.381,0.417,0,2,1.38096,0.41714,11.9375,11.848484848484848
2023-12-23,Luton,Newcastle United,1.818,1.415,1,0,1.81844,1.41488,11.107142857142858,5.318181818181818
2023-12-23,Nottingham Forest,Bournemouth,0.792,1.891,2,3,0.791806,1.89067,12.842105263157896,3.923076923076923
2023-12-23,Tottenham,Everton,1.575,1.984,2,1,1.57527,1.98385,7.681818181818182,8.636363636363637
2023-12-23,Liverpool,Arsenal,0.983,0.852,1,1,0.982901,0.851681,7.303030303030303,12.857142857142858
2023-12-24,Wolverhampton Wanderers,Chelsea,1.746,1.754,2,1,1.74626,1.75447,11.517241379310345,6.705882352941177
2023-12-26,Newcastle United,Nottingham Forest,2.791,3.107,1,3,2.02989,3.1074,6.933333333333334,12.75
2023-12-26,Bournemouth,Fulham,2.079,0.324,3,0,1.31795,0.324365,10.964285714285714,8.206896551724139
2023-12-26,Sheffield United,Luton,3.618,0.716,2,3,3.61788,0.715575,7.48,7.428571428571429
