date,home_team,away_team,home_xg,away_xg,home_goals,away_goals,home_npxg,away_npxg,home_ppda,away_ppda
2024-02-11,Bologna,Lecce,1.775,1.108,4,0,1.77523,1.10831,7.44,14.407407407407407
2024-02-11,Monza,Verona,0.832,0.577,0,0,0.831924,0.576842,10.65,15.647058823529411
2024-02-11,Genoa,Atalanta,0.906,2.846,1,4,0.906299,2.84643,10.375,14.894736842105264
2024-02-11,AC Milan,Napoli,1.373,0.502,1,0,1.37304,0.502118,20.235294117647058,8.583333333333334
2024-02-12,Juventus,Udinese,2.015,1.132,0,1,2.01527,1.13222,5.25,28.22222222222222
2024-02-14,Bologna,Fiorentina,2.652,0.97,2,0,2.65166,0.969673,13.933333333333334,17.304347826086957
2024-02-16,Torino,Lecce,1.528,0.416,2,0,1.52802,0.415653,6.068965517241379,12.875
2024-02-16,Inter,Salernitana,4.488,0.046,4,0,4.48759,0.0464174,8.833333333333334,40.5
2024-02-17,Napoli,Genoa,1.188,0.285,1,1,1.18788,0.285006,6.35,21.63157894736842
2024-02-17,Verona,Juventus,0.617,1.806,2,2,0.617246,1.04476,15.88888888888889,12.4375
2024-02-17,Atalanta,Sassuolo,5.009,1.814,3,0,5.00929,1.05232,10.904761904761905,12.833333333333334
2024-02-18,Lazio,Bologna,1.141,1.16,1,2,1.14123,1.16044,37.75,16.125
2024-02-18,Udinese,Cagliari,1.176,0.817,1,1,1.17588,0.817344,11.8,14.4
2024-02-18,Empoli,Fiorentina,0.945,0.92,1,1,0.183768,0.920295,13.0,8.75
2024-02-18,Frosinone,Roma,1.624,1.819,0,3,1.62402,1.05723,14.043478260869565,14.692307692307692
2024-02-18,Monza,AC Milan,1.619,1.331,4,2,0.857297,1.33102,21.166666666666668,15.476190476190476
2024-02-22,Torino,Lazio,1.949,0.352,0,2,1.94911,0.352376,17.0625,22.333333333333332
2024-02-23,Bologna,Verona,2.333,0.702,2,0,2.33279,0.701896,11.0625,12.347826086956522
2024-02-24,Sassuolo,Empoli,1.602,2.525,2,3,0.840225,1.76412,11.35,18.307692307692307
2024-02-24,Salernitana,Monza,0.729,2.609,0,2,0.728802,2.6089,26.142857142857142,17.833333333333332
2024-02-24,Genoa,Udinese,1.623,0.323,2,0,1.62322,0.322829,8.272727272727273,18.09090909090909
2024-02-25,Juventus,Frosinone,1.744,0.571,3,2,1.74414,0.570671,11.5,23.647058823529413
2024-02-25,Cagliari,Napoli,0.916,1.463,1,1,0.916353,1.46253,15.272727272727273,3.6842105263157894
2024-02-25,Lecce,Inter,0.928,3.074,0,4,0.928229,3.07379,17.9,20.7
2024-02-25,AC Milan,Atalanta,1.389,1.066,1,1,1.38915,0.304224,8.105263157894736,14.26923076923077
2024-02-26,Roma,Torino,1.524,0.552,3,2,0.762693,0.551839,16.066666666666666,18.789473684210527
2024-02-26,Fiorentina,Lazio,3.869,0.612,2,1,3.10807,0.611852,15.045454545454545,17.4
